work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size,employee_residence_c,employee_continent,company_location_c,company_location_continent,salary_usd_ajust,reside_en_mismo_pais
2023,Senior,Full-time,Data Engineer,123700,in company,L,United States of America,América,United States of America,América,123700.0,Sí
2023,Senior,Full-time,Analytics Engineer,152900,remote,M,United States of America,América,United States of America,América,152900.0,Sí
2023,Senior,Full-time,Analytics Engineer,117100,remote,M,United States of America,América,United States of America,América,117100.0,Sí
2023,Senior,Full-time,Analytics Engineer,173000,remote,M,United States of America,América,United States of America,América,173000.0,Sí
2023,Senior,Full-time,Analytics Engineer,113000,remote,M,United States of America,América,United States of America,América,113000.0,Sí
2023,Senior,Full-time,Applied Scientist,260000,in company,L,United States of America,América,United States of America,América,260000.0,Sí
2023,Senior,Full-time,Applied Scientist,136000,in company,L,United States of America,América,United States of America,América,136000.0,Sí
2023,Executive,Full-time,Data Engineer,175000,in company,M,United States of America,América,United States of America,América,175000.0,Sí
2023,Executive,Full-time,Data Engineer,110000,in company,M,United States of America,América,United States of America,América,110000.0,Sí
2023,Senior,Full-time,Applied Scientist,260000,in company,L,United States of America,América,United States of America,América,260000.0,Sí
2023,Senior,Full-time,Applied Scientist,136000,in company,L,United States of America,América,United States of America,América,136000.0,Sí
2023,Senior,Full-time,Research Scientist,130000,remote,M,United States of America,América,United States of America,América,130000.0,Sí
2023,Senior,Full-time,Research Scientist,110000,remote,M,United States of America,América,United States of America,América,110000.0,Sí
2023,Senior,Full-time,Applied Scientist,205000,remote,M,United States of America,América,United States of America,América,205000.0,Sí
2023,Senior,Full-time,Applied Scientist,184000,remote,M,United States of America,América,United States of America,América,184000.0,Sí
2023,Senior,Full-time,Data Analyst,149500,remote,M,United States of America,América,United States of America,América,149500.0,Sí
2023,Senior,Full-time,Data Analyst,127075,remote,M,United States of America,América,United States of America,América,127075.0,Sí
2023,Senior,Full-time,Data Scientist,195000,in company,M,United States of America,América,United States of America,América,195000.0,Sí
2023,Senior,Full-time,Data Scientist,160000,in company,M,United States of America,América,United States of America,América,160000.0,Sí
2023,Senior,Full-time,Data Engineer,219535,remote,M,United States of America,América,United States of America,América,219535.0,Sí
2023,Senior,Full-time,Data Engineer,146115,remote,M,United States of America,América,United States of America,América,146115.0,Sí
2023,Senior,Full-time,Data Scientist,170000,in company,M,United States of America,América,United States of America,América,170000.0,Sí
2023,Senior,Full-time,Data Scientist,135000,in company,M,United States of America,América,United States of America,América,135000.0,Sí
2023,Senior,Full-time,Data Scientist,175000,remote,M,United States of America,América,United States of America,América,175000.0,Sí
2023,Senior,Full-time,Data Scientist,145000,remote,M,United States of America,América,United States of America,América,145000.0,Sí
2023,Senior,Full-time,Data Scientist,199000,in company,M,United States of America,América,United States of America,América,199000.0,Sí
2023,Senior,Full-time,Data Scientist,162000,in company,M,United States of America,América,United States of America,América,162000.0,Sí
2023,Senior,Full-time,Applied Scientist,222200,in company,L,United States of America,América,United States of America,América,222200.0,Sí
2023,Senior,Full-time,Applied Scientist,136000,in company,L,United States of America,América,United States of America,América,136000.0,Sí
2023,Executive,Full-time,Analytics Engineer,221000,remote,M,United States of America,América,United States of America,América,221000.0,Sí
2023,Executive,Full-time,Analytics Engineer,153000,remote,M,United States of America,América,United States of America,América,153000.0,Sí
2023,Senior,Full-time,Data Analyst,187000,in company,M,United States of America,América,United States of America,América,187000.0,Sí
2023,Senior,Full-time,Data Analyst,128000,in company,M,United States of America,América,United States of America,América,128000.0,Sí
2023,Senior,Full-time,Research Scientist,210000,in company,M,United States of America,América,United States of America,América,210000.0,Sí
2023,Senior,Full-time,Research Scientist,136000,in company,M,United States of America,América,United States of America,América,136000.0,Sí
2023,Senior,Full-time,Data Scientist,175000,remote,M,United States of America,América,United States of America,América,175000.0,Sí
2023,Senior,Full-time,Data Scientist,100000,remote,M,United States of America,América,United States of America,América,100000.0,Sí
2023,Senior,Full-time,Data Engineer,179000,in company,M,United States of America,América,United States of America,América,179000.0,Sí
2023,Senior,Full-time,Data Engineer,109000,in company,M,United States of America,América,United States of America,América,109000.0,Sí
2023,Senior,Full-time,Data Scientist,245000,in company,M,United States of America,América,United States of America,América,245000.0,Sí
2023,Senior,Full-time,Data Scientist,180000,in company,M,United States of America,América,United States of America,América,180000.0,Sí
2023,Senior,Full-time,Data Analyst,142000,remote,M,United States of America,América,United States of America,América,142000.0,Sí
2023,Senior,Full-time,Data Analyst,75000,remote,M,United States of America,América,United States of America,América,75000.0,Sí
2023,Senior,Full-time,Data Manager,198800,in company,M,United States of America,América,United States of America,América,198800.0,Sí
2023,Senior,Full-time,Data Manager,105200,in company,M,United States of America,América,United States of America,América,105200.0,Sí
2023,Senior,Full-time,Data Analyst,125000,remote,M,United States of America,América,United States of America,América,125000.0,Sí
2023,Senior,Full-time,Data Analyst,112000,remote,M,United States of America,América,United States of America,América,112000.0,Sí
2023,Senior,Full-time,Data Scientist,210000,in company,M,United States of America,América,United States of America,América,210000.0,Sí
2023,Senior,Full-time,Data Scientist,155000,in company,M,United States of America,América,United States of America,América,155000.0,Sí
2023,Senior,Full-time,Data Manager,115000,remote,M,United States of America,América,United States of America,América,115000.0,Sí
2023,Senior,Full-time,Data Manager,86000,remote,M,United States of America,América,United States of America,América,86000.0,Sí
2023,Senior,Full-time,Data Scientist,165000,in company,M,United States of America,América,United States of America,América,165000.0,Sí
2023,Senior,Full-time,Data Scientist,140000,in company,M,United States of America,América,United States of America,América,140000.0,Sí
2023,Senior,Full-time,Data Analyst,139000,in company,M,United States of America,América,United States of America,América,139000.0,Sí
2023,Senior,Full-time,Data Analyst,106000,in company,M,United States of America,América,United States of America,América,106000.0,Sí
2023,Entry-level,Full-time,Data Analyst,40663,in company,L,Canada,América,Canada,América,39565.099,Sí
2022,Senior,Full-time,AI Developer,275000,in company,S,Canada,América,Canada,América,256292.2968281057,Sí
2023,Senior,Freelance,Machine Learning Researcher,50000,hibrido,S,Ukraine,Europa,Ukraine,Europa,47700.0,Sí
2023,Mid-level,Full-time,Machine Learning Engineer,280700,remote,M,United States of America,América,United States of America,América,280700.0,Sí
2023,Mid-level,Full-time,Machine Learning Engineer,150450,remote,M,United States of America,América,United States of America,América,150450.0,Sí
2023,Entry-level,Full-time,Data Scientist,51753,remote,L,Canada,América,Canada,América,50355.669,Sí
2023,Senior,Full-time,Data Architect,250500,in company,M,United States of America,América,United States of America,América,250500.0,Sí
2023,Senior,Full-time,Data Architect,159500,in company,M,United States of America,América,United States of America,América,159500.0,Sí
2023,Senior,Full-time,Data Engineer,145000,in company,M,United States of America,América,United States of America,América,145000.0,Sí
2023,Senior,Full-time,Data Engineer,115000,in company,M,United States of America,América,United States of America,América,115000.0,Sí
